Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
MSI2-R-C	MSI2	0.022610727	0.083231276	-0.065150462	-0.038791602	0.067352495	0.129066869	0.153290227	-0.088812031	-0.028138236	-0.062920004	0.049698188	0.192017006	-0.017732921	-0.004575913	0.093295105	0.183603149	0.210471649	-0.070093171	-0.045197608	-0.205225279	-0.161852384	0.015010374	0.041072777	-0.066455481	-0.253795177	-0.012449978	0.176880485	-0.01452214	0.011407494	-0.115816441	-0.044597384	0.128606244	-0.001489645	-0.003442021	-0.188910723	-0.234343502
mTOR-R-V	MTOR	-0.069041254	-0.073725701	-0.035141874	-0.049190057	0.129218949	-0.009957299	-0.022888399	-0.0260515	-0.019003231	-0.007207985	0.309144187	-0.010990813	0.036632697	0.031826817	0.218420822	0.272207191	0.011847786	-0.021189803	0.010849703	0.228283308	0.218188877	-0.01703012	0.099408426	-0.122460552	0.248667195	0.440481399	-0.016322235	-0.014982081	0.035177278	0.125291811	0.323457651	-0.021572413	-0.008439343	0.042379203	0.148224225	0.104517491
mTOR_pS2448-R-C	MTOR	-0.019453734	-0.309367834	-0.327674859	-0.327598438	-0.629348582	-0.647174861	0.099870677	0.033084994	0.178054977	0.281917972	0.405297304	-0.017303799	-0.000524469	-0.001970771	0.045089608	-0.144937673	0.207328542	0.053804688	0.072017195	0.173489399	-0.261427107	0.097433525	0.281826694	0.261403974	0.44648814	0.147039361	0.059937732	0.067470388	0.120541903	0.235989074	0.347689874	0.12664817	0.148958375	0.369535435	0.509480591	0.327928343
Myosin-11-R-V	MYH11	0.004056316	0.048387038	0.071091924	0.04246384	0.040148466	0.174240035	0.001766815	0.02452345	-0.032392521	-0.062521459	-0.085893244	0.00334952	0.021469712	-0.031312467	0.014757315	0.057534713	-0.011713939	0.073872704	0.004749854	-0.05139142	-0.063689993	-0.011575318	-0.007815433	0.007264883	-0.180169968	-0.063879441	0.010981307	-0.051657825	-0.005622002	-0.044491998	-0.124939504	0.010483666	-0.048690994	0.013709054	-0.080898532	-0.084219995
Myosin-IIa_pS1943-R-V	MYH2	-1.057504586	-1.137890774	-1.14804994	-0.609173186	-0.159076767	-0.934909855	-0.450913143	-0.637707186	-0.185082147	0.501159304	0.641953519	-0.099391711	-0.248594766	-0.309771169	0.147719039	0.722599969	-0.036715156	-0.427788524	0.10444911	0.528327497	0.798830099	-0.322862832	-0.050160013	-0.049599816	0.843065012	0.970780789	-0.24989497	-0.113477439	0.171679516	0.364206978	0.954966341	-0.611266628	-0.157307138	0.175647156	1.175424286	1.809398383
Myt1-R-C	MYT1	0.022692575	0.093257555	0.10893862	0.01526222	-0.610913781	-0.781174136	0.098221669	0.031853626	0.093329064	0.250728085	0.294797647	0.027223459	0.07666899	0.066156598	-0.073930729	-0.311463353	0.077547986	0.109822224	0.091077897	0.000187635	-0.504145857	0.067340993	0.017727041	0.121342042	0.04609274	-0.100764983	0.079420075	0.06785302	0.038713283	-0.231651917	0.065851603	0.069474745	0.014467943	0.150124973	-0.203255066	-0.042992921
NAPSIN-A-R-C	NAPSA	0.004644506	0.00413442	-0.015118221	0.041346357	0.068873287	0.140242561	-0.00803744	0.001223287	-0.000193189	0.003859406	0.081718796	0.050277519	0.00406561	-0.006330827	0.012065683	0.098933824	0.00279505	-0.017474975	0.00279625	0.017292603	0.070053209	-0.026757431	-0.026835249	-0.032141807	0.025561572	0.146545532	-0.023576799	0.045390469	0.005297919	-0.004781022	0.100848915	-0.000132599	-0.02426491	-0.062551362	-0.04198245	-0.024152566
NDRG1_pT346-R-V	NDRG1	-0.082923759	-0.413664337	0.150003443	0.216581157	-0.105365945	-0.061353561	-0.030290541	-0.194753317	-0.085680749	-0.100371174	-0.545288781	-0.031272292	0.002021601	-0.004321838	-0.076418663	-0.04555792	0.058939387	0.413852787	0.774267812	1.660237789	2.030412571	-0.130734037	-0.225342488	-0.175988459	-0.313774643	-0.96742091	-0.127602939	-0.180005551	0.092862913	0.204620891	-0.067798737	-0.116963119	-0.226351675	0.147766203	0.461786116	0.262117907
NDUFB4-M-V	NDUFB4	0.017251435	-0.042496016	0.011400244	0.09780955	-0.040382154	0.047596265	-0.003843061	-0.041694991	-0.055814706	0.006222729	-0.06093038	-0.028058812	0.000286374	-0.047418905	-0.125617538	-0.120190619	0.041546894	-0.033715662	-0.001512492	-0.102530128	-0.076764738	0.004038323	0.053858948	0.018859457	0.013974493	0.049742594	-0.036244413	-0.008644459	0.043659125	-0.092940905	-0.110501799	-0.01510664	-0.008207577	0.020283417	-0.088730093	-0.147020598
NF-kB-p65_pS536-R-C	RELA	-0.099627608	-0.21706449	-0.066309403	-0.168387532	-0.218329694	-0.267763022	-0.167212568	-0.030343173	-0.048940776	-0.086617804	0.225353073	-0.118922184	0.042615948	-0.025206652	0.031102516	0.041859486	-0.189752118	0.017308979	0.000379295	0.19420923	0.131658979	-0.09108063	0.194533706	0.060979493	0.424292428	0.21985503	-0.142561006	0.110652252	0.037502559	0.101395197	0.426056305	-0.170467114	-0.036464726	0.033749373	0.16006333	-0.13867621
Notch1-R-V	NOTCH1	0.119144701	0.156273	-0.005818327	0.310098016	0.673670788	0.389977073	0.129573192	0.026514277	0.027998738	0.155661959	0.570579157	0.102641308	-0.00750019	0.13405343	0.582660518	1.016025166	0.093918452	-0.090473247	-0.086662346	-0.112269272	-0.073824496	0.073128477	-0.030598421	-0.117589904	-0.511889514	-0.05702807	0.114134343	-0.28055973	-0.155654394	-0.133019062	-0.007143728	0.080214737	-0.065737467	-0.150034875	-0.24357325	-0.168653679
Notch3-R-C	NOTCH3	0.09718152	0.149269099	0.108152218	0.146855634	0.245108467	0.090964399	0.047035141	0.052867209	0.041221673	0.03299836	-0.033507146	0.033787379	0.047271997	0.008530155	0.111892534	0.048617161	-0.032727393	-0.011731349	0.011831577	0.010028411	0.161942211	0.035289596	-0.005842911	-0.023087537	-0.061246127	-0.012895958	0.056442539	0.037223342	-0.012806688	0.003046814	-0.046410618	0.012743119	0.007983833	0.014214027	-0.103216742	-0.128609291
N-Ras-M-V	NRAS	0.059428647	-0.014840254	0.185392757	0.115165467	0.132635604	0.22554916	0.042172158	0.010257134	0.026034966	0.024163367	-0.065861412	0.030925259	0.059728675	0.030088534	0.064006785	-0.039329345	-0.00047123	-0.520009452	-0.006562545	0.037488206	0.037313927	0.028830211	-0.026849342	0.001876247	0.005998383	0.056717053	-0.180527848	0.011014263	0.001345601	-0.246927642	-0.04385382	0.044509324	0.05946847	0.083358599	0.012130774	-0.012974382
Oct-4-R-C	POU5F1	0.058166409	0.026501457	0.051595889	0.044476971	0.075598815	0.250445949	0.048895824	0.047233136	-0.000329843	-0.072903124	-0.028978665	0.028811591	0.026302365	0.036698339	-0.023243777	0.270699776	0.014824993	0.050846881	-0.015658974	-0.017041745	0.065057759	0.028932376	-0.095222277	-0.023244728	-0.122054122	-0.10358216	0.068773193	0.012326418	-0.003532979	-0.038992163	-0.041165382	0.041259968	0.02993183	-0.022511962	-0.054410538	-0.032442308
p16INK4a-R-V	CDKN2A	0.041951191	0.099740413	0.07515568	0.11377844	0.071114468	0.146184529	0.056975983	-0.006206267	-0.048883818	-0.044000157	-0.128605118	-0.010670403	-0.023771121	0.021494985	-0.026189201	-0.135452929	-0.057016691	0.012213942	0.094337059	-0.061691124	-0.073239861	-0.060287175	-0.028519262	-0.025379756	-0.04324548	-0.047729727	0.024904911	-0.011183859	-0.032770248	-0.0148486	-0.038577813	0.024250512	0.005201555	-0.019372941	-0.085395161	-0.151427923
p21-R-V	CDKN1A	0.462361401	0.559069753	0.54137934	0.557714297	0.7155649	1.116701131	0.209302795	0.128161061	0.059051027	-0.250220932	-0.835768671	0.179162406	0.047328027	0.038524237	-0.297343211	-0.474928427	0.192854413	0.079143551	0.186099538	-0.398203585	-0.421036219	0.214511055	0.087287506	0.041639027	-0.335438111	-0.596543693	0.105549536	0.183378986	0.037230437	-0.38966762	-0.731236187	0.188594211	0.143758263	0.037721482	-0.209885345	-0.614665005
p27-Kip-1-R-V	CDKN1B	0.010150021	0.056256256	0.073948337	0.085917973	0.254986355	0.399200707	-0.003939493	-0.031635482	-0.02732112	-0.059539778	-0.003893561	-0.004478792	-0.016659497	0.009701833	0.050080733	0.157395991	-0.069432122	-0.019871788	-0.052126326	-0.072386446	0.089728621	-0.046141008	-0.074458829	-0.024694501	-0.10592706	0.036180214	-0.001419667	-0.093595034	-0.030468642	0.019004123	-0.015405824	-0.041730991	-0.046676251	-0.058696292	-0.110057457	-0.10497948
p27_pT198-R-V	CDKN1B	0.008555565	-0.109545622	-0.049799383	-0.058834684	-0.02433119	0.118336515	-0.009078925	0.027651042	0.044196684	0.004862593	-0.032436082	-0.013609798	0.026132565	-0.049109468	-0.021355018	-0.088355337	-0.033540624	-0.023980986	-0.044479716	-0.09145896	-0.127107818	-0.037744529	0.09517753	0.084943598	-0.038597786	-0.111272181	-0.017204502	0.001937865	0.029825171	0.039009558	-0.076365358	-0.02520288	0.034745644	0.078355971	0.168865254	0.029964695
p38-MAPK-R-V	MAPK14	-0.050979333	-0.179781554	-0.197139483	-0.060176893	-0.140907432	-0.194600652	-0.050467911	-0.054338178	-0.030456025	-0.0669113	0.177659613	0.008494348	-0.007563976	0.03232966	0.109704348	0.058626622	0.032364014	-0.082115766	-0.121386926	0.154374442	0.361869275	-0.037750139	0.033002548	-0.020927847	0.237149284	0.268342921	-0.039634051	-0.031576038	-0.018351616	0.068234427	0.212271991	-0.063024927	-0.09644762	-0.022107648	0.217530626	0.1943383
p38_pT180_Y182-R-V	MAPK14	-0.126649164	-0.166208777	-0.038687126	-0.17460581	-0.156452233	-0.10950312	0.026327433	-0.001112799	-0.040562204	-0.092341625	-0.284124985	-0.018894286	0.033502954	-0.008054691	-0.096822211	-0.190356362	0.066691581	0.069344917	-0.034440529	0.081369867	0.142272693	0.167024943	0.182468041	0.12411485	0.108017312	0.419624718	0.115079341	0.111302267	0.055352957	-0.045101269	-0.05741867	0.170948924	0.151543209	0.252559649	0.162587534	-0.024998178
p44-42-MAPK-R-V	MAPK3	-0.03660861	-0.000377199	-0.014184071	-0.035156853	0.029117085	-0.045827985	-0.035529141	0.020072887	-0.008385423	0.079424103	-9.59E-05	0.011460232	0.031806741	0.008105566	0.055133391	0.154509167	0.018320758	0.030843191	-0.003302514	0.026488812	0.085776203	0.024964288	-0.033786143	-0.015542989	0.072499929	0.138027412	-0.029395818	0.037414651	0.008337005	0.143259907	0.173231098	-0.053064686	0.007948543	-0.04394953	0.143973887	0.380330721
p53-R-C	TP53	0.035645194	0.074924592	0.127612097	0.047233944	0.0095984	0.133003673	-0.088552788	0.009585639	-0.086957294	-0.055826214	-0.070516724	0.054002801	-0.00288693	0.008764638	0.059960639	-0.008491474	0.018464511	-0.019459442	0.044103938	-0.082214894	-0.0259608	-0.087797694	-0.074940187	-0.065967938	-0.106651599	-0.014626583	-0.050986997	0.014680906	-0.036810007	-0.143694222	-0.095157395	-0.060836458	-0.003240203	-0.153286589	-0.130336101	-0.087161242
p70-S6K1-R-V	RPS6KB1	-0.096635388	0.055598794	-0.007444527	-0.005558745	0.179743112	-0.011890261	-0.024647293	-0.028406135	-0.048891911	0.073644823	0.247492514	-0.020241143	0.030815681	0.025975615	0.229186187	0.421439833	-0.062948349	-0.007167907	0.020210537	0.214448204	0.445864854	-0.071484795	-0.060676092	-0.109688726	0.028235944	0.178571223	-0.048250931	-0.082744604	-0.038251259	0.081606355	0.130022041	-0.057710489	-0.063625354	-0.064826161	-0.139904443	-0.050239724
p70-S6K_pT389-R-V	RPS6KB1	0.04839273	-0.702678979	-0.397393145	-0.508477933	-0.856289882	-0.746143414	0.009412848	0.109762215	0.379629235	0.349600344	0.166543223	-0.098246515	-0.167685538	-0.104114718	-0.177076478	-0.379201223	0.178058726	0.117983321	0.143981465	0.10440967	-0.4399363	-0.068685743	0.407205117	0.516213646	0.387178085	-0.358303595	-0.029925598	0.068806014	0.285769476	0.232757988	0.195025004	0.049977376	0.244555436	0.406606336	0.475751095	0.333428921
p90RSK_pT573-R-C	RPS6K	0.089115214	-0.736055125	-0.456049644	-0.477879409	-0.887616341	-0.844321204	0.310397815	0.319950968	0.330971318	0.228996739	0.051256435	-0.197749992	-0.165137152	-0.111552086	-0.28434042	-0.52550256	0.21406303	0.013464978	-0.030300604	-0.045036418	-0.568403708	0.203084531	0.372721751	0.389848306	0.196601483	-0.320135136	0.120583939	0.103923396	0.097505767	-0.101993797	-0.118454427	0.225580989	0.271458864	0.336053369	0.430409128	0.414928656
PAI-1-M-V	SERPINE1	-0.062133819	-0.055065046	0.098326037	0.023678726	-0.248096534	-0.963499187	-0.049988024	0.310678344	0.28019957	0.075206053	-1.094743856	0.042334746	0.154598075	0.003058878	-0.258513632	-0.83809985	0.002931695	-0.193554656	-0.315860013	-0.232775086	-0.421363564	-0.025974732	0.013784736	-0.11729803	-0.167764991	-1.058741955	0.002666959	0.814050131	0.962063422	1.094441269	0.710361105	-0.06672487	1.087608949	1.473597124	2.183268487	2.112265609
PAICS-R-C	PAICS	0.059938827	0.002537253	-0.022565689	0.033722315	-0.128280452	0.010187645	0.059778973	0.022547335	-0.0162172	0.014782369	0.078331044	0.06648866	0.057211958	0.017001333	-0.070842758	0.1002718	0.05747173	0.037467466	0.029422701	0.041903509	0.046814396	0.064921415	0.067565356	0.00363445	-0.042400036	0.09473294	0.074789113	0.075462065	0.036544385	-0.042600762	0.09904042	0.056641626	0.037845337	-0.011064316	-0.122249588	-0.161435576
PAK1-R-V	PAK1	0.153653649	-0.013443372	0.186076247	0.157666375	-0.026437168	-0.077018315	0.0709646	0.076819682	0.040234155	0.087314308	-0.009164056	-0.125313483	0.05458212	0.044215127	-0.026164977	-0.034644372	0.027552018	0.06641171	0.005801	0.052609283	0.115160481	0.071819127	0.004887128	0.016706414	0.08562817	0.140380312	0.055734541	0.040458397	-0.010636687	-0.0238321	-0.004840386	0.066941108	0.044586092	0.091848129	0.088376268	0.129740886
PAK4-R-V	PAK4	0.079664074	0.066614309	0.071004036	0.032177234	0.006253355	0.066564305	0.02284216	-0.002094052	-0.027259797	-0.063527654	-0.087287444	0.014135034	-0.004390254	0.030356924	-0.012008015	-0.038714566	0.004504161	0.017665071	0.006174217	-0.093394961	-0.04284709	-0.002504177	0.001914138	-0.039501049	-0.13105026	-0.042015982	0.020441541	0.026171491	-0.005408707	-0.074984973	-0.022229552	-0.012719694	-0.01163861	-0.017602963	-0.015557736	-0.014996012
PAR-R-C	PAR	-0.576006973	-0.60503116	-0.80296472	-0.179993832	1.173735447	1.803879017	-0.077622033	-0.309946332	0.026309557	0.108238292	-0.271497503	-0.114390448	-0.142086111	0.137295604	0.08171524	0.3504331	-0.216825488	-0.243853418	0.071272251	0.69160492	0.227700832	-0.128293141	-0.146879795	0.415567993	-0.269501233	0.124026371	-0.05668366	0.105610013	0.044998013	0.73799018	-0.203393151	-0.173817738	-0.046042117	0.011477579	0.30863263	0.311817262
PARP-R-V	PARP1	-0.038644659	0.054535669	0.044640904	0.001735095	-0.058106181	-0.286465463	-0.022097432	-0.033297432	-0.067220289	-0.052374914	0.170472161	0.019056566	0.003149881	0.009299735	0.075879742	0.179973654	-0.011118175	-0.01447964	0.037535836	0.078087544	0.225154115	-0.107348289	-0.021151236	-0.079431058	0.012334409	0.250797822	-0.009973126	-0.012149739	-0.019834442	-0.118176784	-0.052281304	-0.009556923	-0.023084779	0.005583294	-0.153254227	-0.175254399
Paxillin-R-C	PXN	-0.094600888	-0.048010192	-0.059839056	-0.116765309	-0.142919848	-0.358057946	-0.036613205	-0.034457477	-0.024123478	0.182734948	0.149700948	-0.130293928	-0.009631969	-0.062140329	-0.005440254	0.029104914	-0.083935949	0.00199755	-0.056031285	0.326991353	0.412352772	-0.070928439	-0.095862047	-0.003416546	0.247289206	0.182851097	-0.057543712	-0.119981306	-0.034079475	0.396340047	0.401824709	-0.053816539	-0.036923933	0.03825455	0.413885174	0.625642823
P-Cadherin-R-C	CDH3	0.006203094	0.053741263	0.026556626	-0.013832314	0.04448207	0.004202233	-0.070922751	-0.010912525	-0.046352113	-0.108558014	-0.051382185	-0.107716018	-0.058055565	-0.099246916	0.013367582	0.130527575	-0.094950976	0.090590609	0.231493298	0.358533014	0.529355966	-0.119568253	-0.097193916	-0.086111473	-0.226000765	-0.207770263	-0.059402467	-0.044677837	-0.021206537	0.106516249	0.112860559	-0.077139359	-0.058121295	-0.007632557	0.088190261	0.011000119
PCNA-M-C	PCNA	0.015420615	-0.067672654	-0.019319878	-0.17111767	-0.175177624	-0.243767223	0.015005409	-0.046237908	-0.046515631	-0.192096801	-0.079964001	0.090887656	0.021367296	-0.037777833	-0.261233728	-0.280564766	0.113988253	-0.051302523	0.033160558	-0.234502407	-0.259468332	0.100344098	0.051252833	-0.019420313	-0.042466042	0.003503934	0.023831432	0.097204554	0.038471597	-0.338763673	-0.186806215	0.02213475	0.05496511	-0.045175019	-0.067919545	-0.185170718
Pdcd4-R-C	PDCD4	-0.117225867	-0.968826907	-0.393190211	-0.255079087	0.332220385	0.537169675	0.063388113	0.059428823	0.093192641	0.008937262	0.031970044	-0.157055915	-0.146217489	-0.014172934	0.453137739	0.495173409	0.168848024	0.027477678	-0.005340563	-0.043355225	-0.259655631	0.144046525	0.246034937	0.135977194	-0.290276065	-0.465073238	0.043702673	0.007359457	-0.00458366	0.140037714	-0.087724329	0.119975045	0.050364523	0.064561061	-0.338868133	-0.520687329
PDGFR-b-R-V	PDGFR	0.178226839	0.277421932	0.29787395	0.583161378	0.29939198	0.299855649	-0.031313562	-0.018992994	0.011634813	0.31937802	0.01196089	-0.003052953	0.032430527	-0.180290871	0.252855911	0.09898438	0.005171153	-0.00466637	-0.058817869	0.183789043	0.024038092	0.012534634	0.061678509	-0.052927033	-0.087427222	-0.139039671	-0.01409974	-0.06293099	0.073615525	0.189936411	-0.082402943	-0.026690659	-0.052581111	-0.055580498	-0.117818615	-0.426788242
PDHK1-R-C	PDHK1	0.031452144	0.053284026	0.069574587	0.056363314	0.084204628	0.24579559	0.016880045	-0.043271234	-0.022855794	-0.084094792	-0.151943592	0.037808067	0.013163156	-0.013273801	-0.062144574	-0.095957921	-0.013986704	-0.028535481	0.021008167	-0.0213879	-0.000306736	0.0198664	-0.03174759	-0.043779232	-0.043882188	-0.091448554	0.003428207	0.004923887	-0.000387913	-0.141316787	-0.094056407	0.012870704	-0.025525376	-0.026321208	-0.051507561	-0.144302593
PDK1-R-V	PDPK1	-0.011593887	0.04572436	0.025925537	0.008168208	-0.003310441	0.031984648	0.016436479	0.017832247	0.000558844	0.088181857	0.090291899	-0.047867307	0.045024652	-0.016834979	0.091243713	0.238705187	-0.02044955	0.0459225	-0.056998934	0.02836734	0.04450816	-0.01344578	0.006538444	-0.002404816	0.133714058	0.165095561	-0.015139717	-0.020865751	-0.085062736	0.169399204	0.116943635	-0.016092463	0.010879184	0.032430516	0.182728533	0.280773486
PDK1_pS241-R-V	PDPK1	-0.012739499	0.015808994	-0.044925837	-0.067906204	0.057009927	-0.00486245	-0.001239467	-0.043681781	-0.004315456	0.092491689	0.087901245	-0.021565083	0.023707388	0.033233863	0.154680853	0.202868481	-0.028863552	0.005827316	-0.043387195	0.030241228	0.064279911	0.005342941	-0.025399742	-0.031546352	0.169051968	0.207522081	-0.061438257	-0.030527514	-0.021007316	0.191831957	0.157028338	-0.037249693	-0.027085971	0.020525813	0.228010843	0.410751885
PD-L1-R-C	CD274	-0.00507002	0.013434704	0.053815895	0.046835813	-0.028122795	0.123359961	-0.079063641	-0.041219313	-0.088761555	-0.158391986	-0.148927027	-0.118482161	-0.049733195	-0.084390113	-0.100370817	-0.153561637	-0.092676946	-0.058404031	-0.107147496	-0.173450512	-0.161833853	-0.17996162	0.122524523	0.508138499	1.122860038	1.257349742	-0.064978511	-0.126666486	-0.07974506	-0.147942192	-0.204052334	-0.045321675	-0.062293419	-0.021960345	0.128526448	0.107087041
PEA-15-R-V	PEA15	-0.079729827	-0.001274134	-0.020904784	-0.068394463	-0.115528552	-0.225335359	-0.114309808	-0.143900032	-0.077186346	0.049452335	-0.021141483	-0.053589156	-0.170389322	-0.077521558	-0.114030485	-0.059479541	-0.068227701	-0.080036262	0.013421081	-0.042605371	-0.110858529	-0.122531225	-0.073287024	-0.013858408	0.13564987	0.016368429	-0.092905782	-0.067644836	-0.016075277	0.097863507	0.132016074	-0.185895219	-0.113167985	0.008723235	0.415893991	0.607376323
PEA-15_pS116-R-V	PEA15	-0.010690016	0.016317667	-0.034017473	-0.008885546	0.030744427	0.167093423	-0.047204691	-0.02712313	-0.066403274	-0.042147842	-0.042652294	-0.034688789	0.000668493	-0.07634446	-0.108283646	-0.071926967	-0.084245048	-0.04714512	0.023308886	-0.071259711	-0.043347499	-0.073429419	0.017447824	0.028909694	0.01150998	0.058495543	0.009843032	-0.00941405	0.032667291	-0.018861429	-0.007025207	-0.060205246	-0.044674237	-0.027490492	0.000504677	-0.001471316
PI3K-p110-a-R-C	PIK3CA	-0.02132786	0.032245006	-0.007608469	0.036711063	0.058988171	0.051450723	-0.048817464	-0.02253624	0.007571433	0.038596184	0.057406141	0.001928315	-0.004743484	-0.030967515	0.066459854	0.06921393	-0.024541494	-0.029387734	0.034965074	0.001290905	0.070569499	-0.0358587	-0.020837457	-0.017673575	0.098287061	0.081545734	-0.032798787	0.004197248	0.024575917	0.070357357	0.121422224	-0.05181708	-0.038760276	0.014567526	0.077456193	0.054183802
PI3K-p110-b-M-C	PIK3CB	0.030676904	0.042658723	0.024993981	-0.00209209	0.036874781	0.09242794	0.011820141	0.004212083	0.015252742	-0.024511158	-0.088394645	0.003263569	0.052064723	0.022262206	-0.019758106	0.003764331	0.032885069	0.013219125	-0.021789219	-0.028477281	0.029356726	0.032503103	-0.067579261	-0.007190307	-0.025985688	0.066589105	0.012087007	0.032022213	0.018095366	-0.000797392	0.004188282	0.035136119	0.024313096	0.010656899	0.03545653	0.08507239
PI3K-p85-R-V	PIK3R1	-0.041257673	-0.019543018	-0.009517623	0.012840663	0.03526455	0.062859325	-0.032223157	0.057572585	0.021734382	-0.057277238	0.032196529	0.00656283	0.047263514	0.009870442	0.125617847	0.097749936	-0.085984292	-0.17649999	0.000834578	-0.082032432	0.034763001	-0.020459712	-0.114475153	-0.137434147	-0.0565519	-0.142416683	-0.035086594	0.031354147	-0.002623979	0.022016943	0.115107622	-0.041306561	-0.013496313	0.001328379	0.024013531	0.067484605
PKA-a-R-V	PRKAR1A	0.025584568	0.018704926	0.015589568	-0.037305236	-0.179514651	-0.57451023	-0.06612105	-0.051614289	-0.094020253	0.118440731	0.10655212	0.053794725	-0.067619962	-0.073093195	0.066745842	-0.124617811	-0.003554433	-0.123733238	0.082776746	0.047023566	-0.087598861	-0.001343604	0.048476219	0.072653561	0.4217008	0.307438912	-0.040513544	0.0533233	-0.043593281	0.089117477	0.110998135	-0.00121265	-0.02941224	0.020265707	0.32885906	0.143504057
PKCa-R-V	PRKCA	-0.032585604	0.033547262	-0.106160231	0.033908262	0.055524157	-0.009999913	-0.056137088	-0.044207212	-0.048274945	-0.051053409	-0.066984928	-0.091415899	-0.012056613	-0.009370252	0.089151338	0.02320091	-0.014639492	-0.029650373	0.008426275	0.02325682	0.079219685	-0.044457131	-0.040124355	-0.03673546	-0.168502322	0.014750274	-0.039336807	-0.06962035	0.024357737	-0.035151464	-0.165334342	-0.081432156	-0.026506567	0.001361469	0.105460596	0.111876209
PKC-b-II_pS660-R-V	PRKCB	0.037158016	-0.42111872	-0.354886179	-0.494647652	-0.380516847	-0.426964504	0.247551771	0.175451065	0.22980638	0.051857664	-0.225190349	-0.169118546	-0.238040607	-0.192446895	-0.311457268	-0.3884685	0.262734441	0.032063643	-0.099585326	-0.207668129	-0.403521155	0.207694072	0.248628263	0.270059358	0.071261255	-0.18238222	0.179970225	0.041294062	0.015383744	-0.037191337	-0.111152762	0.249363472	0.128817666	0.392196788	0.431964314	0.274977607
PKC-delta_pS664-R-V	PRKCD	-0.020555614	0.158504184	0.041252702	0.01363321	0.10439542	0.189890614	-0.095394735	-0.042651339	-0.044273331	-0.04246747	-0.110030716	-0.023318197	-0.054221299	-0.049164732	-0.005354093	-0.062679927	-0.069763592	-0.044801893	-0.000139655	-0.065557277	-0.067625076	-0.067601203	-0.079769531	-0.065000744	0.020573097	0.018848688	-0.075781516	-0.040913139	-0.015728875	-0.024165658	-0.080565038	-0.084034829	-0.098627931	-0.030259306	-0.037391959	-0.029349792
PKM2-R-C	PKM	-0.036244904	0.02105156	-0.035716578	-0.012713832	0.00211647	-0.076997186	-0.037823074	-0.031548324	-0.047314149	0.063268624	0.024108404	-0.046679646	-0.029496905	-0.03805509	-0.046436358	0.194312525	-0.061964221	-0.043102204	0.009783631	0.202548784	0.468574159	-0.053464668	-0.043011964	-0.045168708	0.117177154	0.282657807	-0.046077214	-0.027839745	-0.030692871	0.126286642	0.201577394	-0.078058388	-0.050040494	-0.025504187	0.1829251	0.437218293
PLC-gamma2_pY759-R-C	PLCG2	0.068009517	0.059308012	0.120778009	0.092092578	0.065435283	0.176930619	0.069200925	0.03279646	0.048863259	-0.007748101	-0.022189234	0.015227334	-0.016466553	-0.030825103	-0.150585395	0.060894702	0.021321092	-0.042785647	-0.018465877	-0.095623741	0.028326141	0.021282912	0.000981124	-0.008702408	-0.09098726	-0.065164387	0.045793342	-0.035418684	-0.022065399	-0.049464451	-0.017920997	0.049398533	0.057755915	0.060927569	0.091311325	0.051021519
PLK1-R-C	PLK1	-0.35800026	-0.160860548	-0.068226294	-0.054038668	-2.148287736	-3.618892855	-0.191546087	0.034125684	0.15048674	0.751071501	0.544767745	-0.136906185	-0.045222712	0.179072261	-0.071486028	-0.671241804	-0.035186657	0.139128144	0.181607101	0.318219442	-0.896312162	-0.174990525	-0.113415933	0.08767326	0.477824837	-0.844280336	-0.169619358	0.105101184	0.105682052	0.179813687	-0.035068516	0.013345485	0.171047915	0.285247715	-0.338816395	-0.058815459
P-Met_pY1234_Y1235-R-V	MET	-0.019506333	0.049313094	0.009002051	0.016684068	0.005318946	0.060848805	0.039203132	0.02802704	0.020746505	0.038120199	0.090424835	0.223349715	0.032354661	-0.006967253	0.070905981	0.085761149	0.005964354	-0.026677061	-0.018290946	0.007351925	0.036189062	0.002216981	-0.025486655	0.023355409	0.235879975	0.240100809	0.016692269	0.00272398	0.019665622	0.099781979	0.134434278	0.005373501	0.002718131	0.00206853	0.023017619	-0.017405823
PMS2-R-V	PMS2	0.068544046	0.118615779	0.054761196	0.055411597	-0.046425994	-0.415265334	0.057059562	0.044862107	-0.007854699	0.020410165	0.274410252	0.065216403	0.045768347	0.038802912	0.122970685	0.049686865	0.057240604	0.033799703	0.014922119	0.062143617	0.085488196	0.078145168	0.042872485	-0.080665183	-0.062450624	0.209053217	0.051157119	0.0317003	-0.017579456	-0.070019908	0.001618288	0.070061227	-0.00420579	-0.026644653	-0.329568867	-0.284450609
